year,district_name,district_code,block_name,block_code,village_name,village_code,Nitrogen_Low,Nitrogen_Medium,Nitrogen_High,Nitrogen_sample_count,Nitrogen_status,Nitrogen_coverage,Nitrogen_status_support_pct,Phosphorus_Low,Phosphorus_Medium,Phosphorus_High,Phosphorus_sample_count,Phosphorus_status,Phosphorus_coverage,Phosphorus_status_support_pct,Potassium_Low,Potassium_Medium,Potassium_High,Potassium_sample_count,Potassium_status,Potassium_coverage,Potassium_status_support_pct,Organic Carbon_Low,Organic Carbon_Medium,Organic Carbon_High,Organic Carbon_sample_count,Organic Carbon_status,Organic Carbon_coverage,Organic Carbon_status_support_pct,Soil Ph_Acidic,Soil Ph_Neutral,Soil Ph_Alkaline,Soil Ph_sample_count,Soil Ph_status,Soil Ph_coverage,Soil Ph_status_support_pct,Electrical Conductivity_Non Saline,Electrical Conductivity_Saline,Electrical Conductivity_sample_count,Electrical Conductivity_status,Electrical Conductivity_coverage,Electrical Conductivity_status_support_pct,Zinc_Deficient,Zinc_Sufficient,Zinc_sample_count,Zinc_status,Zinc_coverage,Zinc_status_support_pct,Boron_Deficient,Boron_Sufficient,Boron_sample_count,Boron_status,Boron_coverage,Boron_status_support_pct,Manganese_Deficient,Manganese_Sufficient,Manganese_sample_count,Manganese_status,Manganese_coverage,Manganese_status_support_pct,Sulphur_Deficient,Sulphur_Sufficient,Sulphur_sample_count,Sulphur_status,Sulphur_coverage,Sulphur_status_support_pct,Copper_Deficient,Copper_Sufficient,Copper_sample_count,Copper_status,Copper_coverage,Copper_status_support_pct,Iron_Deficient,Iron_Sufficient,Iron_sample_count,Iron_status,Iron_coverage,Iron_status_support_pct,nutrients_available,overall_coverage_pct,overall_evidence_level
2023-24,Tiruchirappalli,591,Lalgudi,6371,Nerujalakudi,635943,102,0,0,102,Low,High,100.0,0,0,102,102,High,High,100.0,0,0,102,102,High,High,100.0,102,0,0,102,Low,High,100.0,0,101,1,102,Neutral,High,99.02,102,0,102,Non Saline,High,100.0,0,102,102,Sufficient,High,100.0,54,48,102,Deficient,High,52.94,1,101,102,Sufficient,High,99.02,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,21,81,102,Sufficient,High,79.41,12,100.0,High
2023-24,Tiruchirappalli,591,Lalgudi,6371,Peruvalanallur (East),635914,102,0,0,102,Low,High,100.0,22,0,80,102,High,High,78.43,0,3,99,102,High,High,97.06,102,0,0,102,Low,High,100.0,0,96,6,102,Neutral,High,94.12,99,3,102,Non Saline,High,97.06,0,102,102,Sufficient,High,100.0,60,42,102,Deficient,High,58.82,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,4,98,102,Sufficient,High,96.08,12,100.0,High
2023-24,Tiruchirappalli,591,Lalgudi,6371,Puduruthamanur,635901,101,0,0,101,Low,High,100.0,0,0,101,101,High,High,100.0,0,9,92,101,High,High,91.09,101,0,0,101,Low,High,100.0,0,99,2,101,Neutral,High,98.02,101,0,101,Non Saline,High,100.0,0,101,101,Sufficient,High,100.0,52,49,101,Deficient,High,51.49,0,101,101,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Lalgudi,6371,Thirumangalam,635917,85,0,0,85,Low,High,100.0,0,0,85,85,High,High,100.0,0,7,78,85,High,High,91.76,85,0,0,85,Low,High,100.0,0,84,1,85,Neutral,High,98.82,85,0,85,Non Saline,High,100.0,0,85,85,Sufficient,High,100.0,41,44,85,Sufficient,High,51.76,0,85,85,Sufficient,High,100.0,0,85,85,Sufficient,High,100.0,0,85,85,Sufficient,High,100.0,56,29,85,Deficient,High,65.88,12,100.0,High
2023-24,Tiruchirappalli,591,Manachanellur,6372,Alagiyamanavalam,635870,67,0,0,67,Low,High,100.0,44,11,12,67,Low,High,65.67,1,8,58,67,High,High,86.57,67,0,0,67,Low,High,100.0,0,67,0,67,Neutral,High,100.0,67,0,67,Non Saline,High,100.0,1,66,67,Sufficient,High,98.51,38,29,67,Deficient,High,56.72,1,66,67,Sufficient,High,98.51,0,67,67,Sufficient,High,100.0,0,67,67,Sufficient,High,100.0,0,67,67,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Manachanellur,6372,Irungalur,635854,98,0,0,98,Low,High,100.0,1,97,0,98,Medium,High,98.98,1,10,87,98,High,High,88.78,98,0,0,98,Low,High,100.0,0,98,0,98,Neutral,High,100.0,98,0,98,Non Saline,High,100.0,0,98,98,Sufficient,High,100.0,51,47,98,Deficient,High,52.04,0,98,98,Sufficient,High,100.0,0,98,98,Sufficient,High,100.0,0,98,98,Sufficient,High,100.0,2,96,98,Sufficient,High,97.96,12,100.0,High
2023-24,Tiruchirappalli,591,Manachanellur,6372,Kalpalayam,635856,100,0,0,100,Low,High,100.0,57,29,14,100,Low,High,57.0,0,16,84,100,High,High,84.0,100,0,0,100,Low,High,100.0,1,95,4,100,Neutral,High,95.0,100,0,100,Non Saline,High,100.0,0,100,100,Sufficient,High,100.0,54,46,100,Deficient,High,54.0,1,99,100,Sufficient,High,99.0,0,100,100,Sufficient,High,100.0,0,100,100,Sufficient,High,100.0,0,100,100,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Manachanellur,6372,Palaiyur,635843,102,0,0,102,Low,High,100.0,86,16,0,102,Low,High,84.31,0,28,74,102,High,High,72.55,102,0,0,102,Low,High,100.0,0,102,0,102,Neutral,High,100.0,102,0,102,Non Saline,High,100.0,0,102,102,Sufficient,High,100.0,54,48,102,Deficient,High,52.94,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Manachanellur,6372,Seedevimangalam (North),635835,61,0,0,61,Low,High,100.0,13,5,43,61,High,High,70.49,1,27,33,61,High,High,54.1,61,0,0,61,Low,High,100.0,0,61,0,61,Neutral,High,100.0,61,0,61,Non Saline,High,100.0,0,61,61,Sufficient,High,100.0,31,30,61,Deficient,High,50.82,0,61,61,Sufficient,High,100.0,0,61,61,Sufficient,High,100.0,0,61,61,Sufficient,High,100.0,60,1,61,Deficient,High,98.36,12,100.0,High
2023-24,Tiruchirappalli,591,Manachanellur,6372,Seedevimangalam (South),635836,38,0,0,38,Low,High,100.0,12,19,7,38,Medium,High,50.0,1,16,21,38,High,High,55.26,38,0,0,38,Low,High,100.0,0,38,0,38,Neutral,High,100.0,38,0,38,Non Saline,High,100.0,0,38,38,Sufficient,High,100.0,17,21,38,Sufficient,High,55.26,0,38,38,Sufficient,High,100.0,0,38,38,Sufficient,High,100.0,0,38,38,Sufficient,High,100.0,38,0,38,Deficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Manachanellur,6372,Shanamangalam,635837,106,0,0,106,Low,High,100.0,95,11,0,106,Low,High,89.62,0,0,106,106,High,High,100.0,105,0,1,106,Low,High,99.06,0,58,48,106,Neutral,High,54.72,106,0,106,Non Saline,High,100.0,1,105,106,Sufficient,High,99.06,52,54,106,Sufficient,High,50.94,0,106,106,Sufficient,High,100.0,0,106,106,Sufficient,High,100.0,0,106,106,Sufficient,High,100.0,0,106,106,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Manachanellur,6372,Valaiyur,635842,102,0,0,102,Low,High,100.0,102,0,0,102,Low,High,100.0,0,8,94,102,High,High,92.16,102,0,0,102,Low,High,100.0,0,102,0,102,Neutral,High,100.0,102,0,102,Non Saline,High,100.0,0,102,102,Sufficient,High,100.0,52,50,102,Deficient,High,50.98,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Manapparai,6373,Malayadipatti,636070,100,0,0,100,Low,High,100.0,20,46,34,100,Medium,High,46.0,0,16,84,100,High,High,84.0,100,0,0,100,Low,High,100.0,2,97,1,100,Neutral,High,97.0,100,0,100,Non Saline,High,100.0,0,100,100,Sufficient,High,100.0,50,50,100,Deficient|Sufficient,High,50.0,0,100,100,Sufficient,High,100.0,0,100,100,Sufficient,High,100.0,0,100,100,Sufficient,High,100.0,2,98,100,Sufficient,High,98.0,12,100.0,High
2023-24,Tiruchirappalli,591,Manapparai,6373,Sooliapatti,636073,89,0,0,89,Low,High,100.0,88,1,0,89,Low,High,98.88,0,3,86,89,High,High,96.63,89,0,0,89,Low,High,100.0,1,88,0,89,Neutral,High,98.88,89,0,89,Non Saline,High,100.0,0,89,89,Sufficient,High,100.0,42,47,89,Sufficient,High,52.81,0,89,89,Sufficient,High,100.0,0,89,89,Sufficient,High,100.0,0,89,89,Sufficient,High,100.0,44,45,89,Sufficient,High,50.56,12,100.0,High
2023-24,Tiruchirappalli,591,Manapparai,6373,Usilampatti,636056,100,0,0,100,Low,High,100.0,53,3,44,100,Low,High,53.0,1,20,79,100,High,High,79.0,100,0,0,100,Low,High,100.0,1,99,0,100,Neutral,High,99.0,100,0,100,Non Saline,High,100.0,0,100,100,Sufficient,High,100.0,54,46,100,Deficient,High,54.0,0,100,100,Sufficient,High,100.0,0,100,100,Sufficient,High,100.0,0,99,99,Sufficient,High,100.0,31,69,100,Sufficient,High,69.0,12,100.0,High
2023-24,Tiruppur,634,Kundadam,6165,Uthiyur,644631,98,0,0,98,Low,High,100.0,24,71,3,98,Medium,High,72.45,2,26,70,98,High,High,71.43,95,2,1,98,Low,High,96.94,0,78,20,98,Neutral,High,79.59,98,0,98,Non Saline,High,100.0,45,53,98,Sufficient,High,54.08,71,27,98,Deficient,High,72.45,75,23,98,Deficient,High,76.53,39,59,98,Sufficient,High,60.2,5,93,98,Sufficient,High,94.9,88,10,98,Deficient,High,89.8,12,100.0,High
2023-24,Tiruchirappalli,591,Manikandam,6374,Ariyavoor,635998,100,0,0,100,Low,High,100.0,44,12,44,100,Low|High,High,44.0,0,77,23,100,Medium,High,77.0,99,1,0,100,Low,High,99.0,0,100,0,100,Neutral,High,100.0,100,0,100,Non Saline,High,100.0,65,35,100,Deficient,High,65.0,2,98,100,Sufficient,High,98.0,34,66,100,Sufficient,High,66.0,31,69,100,Sufficient,High,69.0,4,96,100,Sufficient,High,96.0,53,47,100,Deficient,High,53.0,12,100.0,High
2023-24,Tiruchirappalli,591,Manikandam,6374,Kulathur (Ct),636013,100,0,0,100,Low,High,100.0,67,8,25,100,Low,High,67.0,0,89,11,100,Medium,High,89.0,99,1,0,100,Low,High,99.0,0,100,0,100,Neutral,High,100.0,100,0,100,Non Saline,High,100.0,63,37,100,Deficient,High,63.0,3,97,100,Sufficient,High,97.0,33,67,100,Sufficient,High,67.0,35,65,100,Sufficient,High,65.0,4,96,100,Sufficient,High,96.0,77,23,100,Deficient,High,77.0,12,100.0,High
2023-24,Tiruchirappalli,591,Manikandam,6374,Kumaravayalur,635982,100,0,0,100,Low,High,100.0,1,5,94,100,High,High,94.0,1,1,98,100,High,High,98.0,100,0,0,100,Low,High,100.0,0,94,6,100,Neutral,High,94.0,75,25,100,Non Saline,High,75.0,16,84,100,Sufficient,High,84.0,0,100,100,Sufficient,High,100.0,1,99,100,Sufficient,High,99.0,18,82,100,Sufficient,High,82.0,0,100,100,Sufficient,High,100.0,95,5,100,Deficient,High,95.0,12,100.0,High
2023-24,Tiruchirappalli,591,Manikandam,6374,Mekkudi,636006,101,0,0,101,Low,High,100.0,9,0,92,101,High,High,91.09,0,5,96,101,High,High,95.05,101,0,0,101,Low,High,100.0,0,50,51,101,Alkaline,High,50.5,100,1,101,Non Saline,High,99.01,0,101,101,Sufficient,High,100.0,53,48,101,Deficient,High,52.48,0,101,101,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Manikandam,6374,Paganur,636004,102,0,0,102,Low,High,100.0,0,1,101,102,High,High,99.02,0,28,74,102,High,High,72.55,102,0,0,102,Low,High,100.0,0,102,0,102,Neutral,High,100.0,102,0,102,Non Saline,High,100.0,0,102,102,Sufficient,High,100.0,58,44,102,Deficient,High,56.86,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,2,100,102,Sufficient,High,98.04,12,100.0,High
2023-24,Tiruchirappalli,591,Marungapuri,6375,Akkiyampatti,636128,64,0,0,64,Low,High,100.0,0,0,64,64,High,High,100.0,0,0,64,64,High,High,100.0,64,0,0,64,Low,High,100.0,0,64,0,64,Neutral,High,100.0,64,0,64,Non Saline,High,100.0,0,64,64,Sufficient,High,100.0,31,33,64,Sufficient,High,51.56,0,64,64,Sufficient,High,100.0,0,64,64,Sufficient,High,100.0,0,64,64,Sufficient,High,100.0,0,64,64,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Marungapuri,6375,Ayamporuvai,636110,100,0,0,100,Low,High,100.0,46,8,46,100,Low|High,High,46.0,0,51,49,100,Medium,High,51.0,100,0,0,100,Low,High,100.0,0,100,0,100,Neutral,High,100.0,100,0,100,Non Saline,High,100.0,32,68,100,Sufficient,High,68.0,30,70,100,Sufficient,High,70.0,18,82,100,Sufficient,High,82.0,17,83,100,Sufficient,High,83.0,2,98,100,Sufficient,High,98.0,49,51,100,Sufficient,High,51.0,12,100.0,High
2023-24,Tiruppur,634,Pongalur,6113,Kethanur,644806,99,0,0,99,Low,High,100.0,23,73,3,99,Medium,High,73.74,0,23,76,99,High,High,76.77,98,0,1,99,Low,High,98.99,0,87,12,99,Neutral,High,87.88,99,0,99,Non Saline,High,100.0,26,73,99,Sufficient,High,73.74,77,22,99,Deficient,High,77.78,63,36,99,Deficient,High,63.64,42,57,99,Sufficient,High,57.58,1,98,99,Sufficient,High,98.99,88,11,99,Deficient,High,88.89,12,100.0,High
2023-24,Tiruchirappalli,591,Marungapuri,6375,Kannukuli,636102,73,0,0,73,Low,High,100.0,32,0,41,73,High,High,56.16,0,36,37,73,High,High,50.68,73,0,0,73,Low,High,100.0,0,73,0,73,Neutral,High,100.0,73,0,73,Non Saline,High,100.0,0,73,73,Sufficient,High,100.0,37,36,73,Deficient,High,50.68,0,73,73,Sufficient,High,100.0,0,73,73,Sufficient,High,100.0,0,73,73,Sufficient,High,100.0,0,73,73,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Marungapuri,6375,Kappakudi,636105,28,0,0,28,Low,High,100.0,0,1,27,28,High,High,96.43,0,26,2,28,Medium,High,92.86,28,0,0,28,Low,High,100.0,0,28,0,28,Neutral,High,100.0,28,0,28,Non Saline,High,100.0,0,28,28,Sufficient,High,100.0,14,14,28,Deficient|Sufficient,High,50.0,0,28,28,Sufficient,High,100.0,0,28,28,Sufficient,High,100.0,0,28,28,Sufficient,High,100.0,1,27,28,Sufficient,High,96.43,12,100.0,High
2023-24,Tiruchirappalli,591,Marungapuri,6375,Karaipatti,636125,83,0,0,83,Low,High,100.0,6,2,75,83,High,High,90.36,0,2,81,83,High,High,97.59,83,0,0,83,Low,High,100.0,0,83,0,83,Neutral,High,100.0,82,1,83,Non Saline,High,98.8,0,83,83,Sufficient,High,100.0,43,40,83,Deficient,High,51.81,0,83,83,Sufficient,High,100.0,0,83,83,Sufficient,High,100.0,0,83,83,Sufficient,High,100.0,0,83,83,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Marungapuri,6375,Lekkanayakanpatti,636130,36,0,0,36,Low,High,100.0,0,0,36,36,High,High,100.0,0,0,36,36,High,High,100.0,36,0,0,36,Low,High,100.0,0,36,0,36,Neutral,High,100.0,36,0,36,Non Saline,High,100.0,0,36,36,Sufficient,High,100.0,20,16,36,Deficient,High,55.56,0,36,36,Sufficient,High,100.0,0,36,36,Sufficient,High,100.0,0,36,36,Sufficient,High,100.0,0,36,36,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Marungapuri,6375,Pirampatti (South),636097,102,0,0,102,Low,High,100.0,35,1,66,102,High,High,64.71,1,53,48,102,Medium,High,51.96,102,0,0,102,Low,High,100.0,0,102,0,102,Neutral,High,100.0,102,0,102,Non Saline,High,100.0,0,102,102,Sufficient,High,100.0,55,47,102,Deficient,High,53.92,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruppur,634,Tiruppur,6118,Pattampalayam,644765,95,6,0,101,Low,High,94.06,11,89,1,101,Medium,High,88.12,0,10,91,101,High,High,90.1,77,18,6,101,Low,High,76.24,0,82,19,101,Neutral,High,81.19,100,1,101,Non Saline,High,99.01,7,94,101,Sufficient,High,93.07,100,1,101,Deficient,High,99.01,4,97,101,Sufficient,High,96.04,12,89,101,Sufficient,High,88.12,0,101,101,Sufficient,High,100.0,92,9,101,Deficient,High,91.09,12,100.0,High
2023-24,Tiruchirappalli,591,Marungapuri,6375,Pirampatti North,636096,101,0,0,101,Low,High,100.0,30,16,55,101,High,High,54.46,0,43,58,101,High,High,57.43,101,0,0,101,Low,High,100.0,0,101,0,101,Neutral,High,100.0,101,0,101,Non Saline,High,100.0,0,101,101,Sufficient,High,100.0,54,47,101,Deficient,High,53.47,0,101,101,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,1,100,101,Sufficient,High,99.01,12,100.0,High
2023-24,Tiruchirappalli,591,Marungapuri,6375,Sevandampatti,636132,76,0,0,76,Low,High,100.0,27,1,48,76,High,High,63.16,0,0,76,76,High,High,100.0,76,0,0,76,Low,High,100.0,0,76,0,76,Neutral,High,100.0,76,0,76,Non Saline,High,100.0,0,76,76,Sufficient,High,100.0,35,41,76,Sufficient,High,53.95,0,76,76,Sufficient,High,100.0,0,76,76,Sufficient,High,100.0,0,76,76,Sufficient,High,100.0,0,76,76,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Marungapuri,6375,Thathanur,636077,160,0,0,160,Low,High,100.0,0,0,160,160,High,High,100.0,0,30,130,160,High,High,81.25,160,0,0,160,Low,High,100.0,0,160,0,160,Neutral,High,100.0,160,0,160,Non Saline,High,100.0,0,160,160,Sufficient,High,100.0,79,81,160,Sufficient,High,50.62,0,160,160,Sufficient,High,100.0,0,160,160,Sufficient,High,100.0,0,160,160,Sufficient,High,100.0,0,160,160,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Marungapuri,6375,Thenur,636098,105,0,0,105,Low,High,100.0,13,0,92,105,High,High,87.62,0,75,30,105,Medium,High,71.43,104,0,1,105,Low,High,99.05,0,105,0,105,Neutral,High,100.0,105,0,105,Non Saline,High,100.0,0,105,105,Sufficient,High,100.0,65,40,105,Deficient,High,61.9,0,105,105,Sufficient,High,100.0,0,105,105,Sufficient,High,100.0,0,105,105,Sufficient,High,100.0,0,105,105,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Marungapuri,6375,Velakurichi,636119,16,0,0,16,Low,Good,100.0,0,0,16,16,High,Good,100.0,0,1,15,16,High,Good,93.75,16,0,0,16,Low,Good,100.0,0,16,0,16,Neutral,Good,100.0,16,0,16,Non Saline,Good,100.0,0,16,16,Sufficient,Good,100.0,8,8,16,Deficient|Sufficient,Good,50.0,0,16,16,Sufficient,Good,100.0,0,16,16,Sufficient,Good,100.0,0,16,16,Sufficient,Good,100.0,0,16,16,Sufficient,Good,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Marungapuri,6375,Venkatanayakanpatti,636120,99,0,1,100,Low,High,99.0,8,18,74,100,High,High,74.0,4,8,88,100,High,High,88.0,100,0,0,100,Low,High,100.0,0,100,0,100,Neutral,High,100.0,100,0,100,Non Saline,High,100.0,22,78,100,Sufficient,High,78.0,30,70,100,Sufficient,High,70.0,10,90,100,Sufficient,High,90.0,11,89,100,Sufficient,High,89.0,3,97,100,Sufficient,High,97.0,51,49,100,Deficient,High,51.0,12,100.0,High
2023-24,Tiruchirappalli,591,Musiri,6376,Amoor,635749,102,0,0,102,Low,High,100.0,27,0,75,102,High,High,73.53,0,0,102,102,High,High,100.0,102,0,0,102,Low,High,100.0,0,102,0,102,Neutral,High,100.0,102,0,102,Non Saline,High,100.0,1,101,102,Sufficient,High,99.02,54,48,102,Deficient,High,52.94,1,101,102,Sufficient,High,99.02,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,27,75,102,Sufficient,High,73.53,12,100.0,High
2023-24,Tiruchirappalli,591,Musiri,6376,Jeyankondan,635722,101,0,0,101,Low,High,100.0,9,73,19,101,Medium,High,72.28,0,43,58,101,High,High,57.43,101,0,0,101,Low,High,100.0,0,100,1,101,Neutral,High,99.01,101,0,101,Non Saline,High,100.0,0,101,101,Sufficient,High,100.0,52,49,101,Deficient,High,51.49,0,101,101,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Musiri,6376,Kattukulam,635737,98,0,0,98,Low,High,100.0,51,35,12,98,Low,High,52.04,1,46,51,98,High,High,52.04,98,0,0,98,Low,High,100.0,0,98,0,98,Neutral,High,100.0,98,0,98,Non Saline,High,100.0,0,98,98,Sufficient,High,100.0,56,42,98,Deficient,High,57.14,0,98,98,Sufficient,High,100.0,0,98,98,Sufficient,High,100.0,0,98,98,Sufficient,High,100.0,1,97,98,Sufficient,High,98.98,12,100.0,High
2023-24,Tiruchirappalli,591,Musiri,6376,Moovanur,635735,101,0,0,101,Low,High,100.0,55,39,7,101,Low,High,54.46,0,39,62,101,High,High,61.39,101,0,0,101,Low,High,100.0,0,101,0,101,Neutral,High,100.0,101,0,101,Non Saline,High,100.0,0,101,101,Sufficient,High,100.0,52,49,101,Deficient,High,51.49,0,101,101,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,0,100,100,Sufficient,High,100.0,0,101,101,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Musiri,6376,Thandalai Puthur,635732,102,0,0,102,Low,High,100.0,72,8,22,102,Low,High,70.59,0,49,53,102,High,High,51.96,102,0,0,102,Low,High,100.0,0,100,2,102,Neutral,High,98.04,102,0,102,Non Saline,High,100.0,35,67,102,Sufficient,High,65.69,31,71,102,Sufficient,High,69.61,15,87,102,Sufficient,High,85.29,19,83,102,Sufficient,High,81.37,4,98,102,Sufficient,High,96.08,52,50,102,Deficient,High,50.98,12,100.0,High
2023-24,Tiruchirappalli,591,Musiri,6376,Thinnanur,635715,96,0,0,96,Low,High,100.0,96,0,0,96,Low,High,100.0,0,0,96,96,High,High,100.0,96,0,0,96,Low,High,100.0,0,96,0,96,Neutral,High,100.0,96,0,96,Non Saline,High,100.0,0,96,96,Sufficient,High,100.0,45,51,96,Sufficient,High,53.12,0,96,96,Sufficient,High,100.0,0,96,96,Sufficient,High,100.0,0,96,96,Sufficient,High,100.0,53,43,96,Deficient,High,55.21,12,100.0,High
2023-24,Tiruchirappalli,591,Musiri,6376,Thuraiyur Pudupatti,635713,107,0,0,107,Low,High,100.0,43,64,0,107,Medium,High,59.81,0,77,30,107,Medium,High,71.96,107,0,0,107,Low,High,100.0,0,102,5,107,Neutral,High,95.33,107,0,107,Non Saline,High,100.0,0,107,107,Sufficient,High,100.0,57,50,107,Deficient,High,53.27,0,107,107,Sufficient,High,100.0,0,107,107,Sufficient,High,100.0,0,107,107,Sufficient,High,100.0,0,107,107,Sufficient,High,100.0,12,100.0,High
2023-24,Tiruchirappalli,591,Pullambadi,6377,Kallagam,635894,104,0,0,104,Low,High,100.0,61,40,3,104,Low,High,58.65,0,4,100,104,High,High,96.15,104,0,0,104,Low,High,100.0,0,104,0,104,Neutral,High,100.0,104,0,104,Non Saline,High,100.0,0,104,104,Sufficient,High,100.0,48,56,104,Sufficient,High,53.85,0,104,104,Sufficient,High,100.0,0,104,104,Sufficient,High,100.0,0,104,104,Sufficient,High,100.0,8,96,104,Sufficient,High,92.31,12,100.0,High
2023-24,Tiruchirappalli,591,Pullambadi,6377,Keelarasoor,635893,100,2,0,102,Low,High,98.04,75,26,1,102,Low,High,73.53,0,3,99,102,High,High,97.06,102,0,0,102,Low,High,100.0,0,102,0,102,Neutral,High,100.0,102,0,102,Non Saline,High,100.0,22,80,102,Sufficient,High,78.43,20,82,102,Sufficient,High,80.39,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,22,80,102,Sufficient,High,78.43,12,100.0,High
2023-24,Tiruchirappalli,591,Pullambadi,6377,Melarasoor,635892,104,0,0,104,Low,High,100.0,61,43,0,104,Low,High,58.65,0,3,101,104,High,High,97.12,74,2,28,104,Low,High,71.15,0,78,26,104,Neutral,High,75.0,99,5,104,Non Saline,High,95.19,16,88,104,Sufficient,High,84.62,66,38,104,Deficient,High,63.46,0,104,104,Sufficient,High,100.0,5,99,104,Sufficient,High,95.19,0,104,104,Sufficient,High,100.0,29,75,104,Sufficient,High,72.12,12,100.0,High
2023-24,Tiruchirappalli,591,Pullambadi,6377,Periyakurukkai,635887,104,0,0,104,Low,High,100.0,62,42,0,104,Low,High,59.62,0,3,101,104,High,High,97.12,104,0,0,104,Low,High,100.0,0,104,0,104,Neutral,High,100.0,104,0,104,Non Saline,High,100.0,0,104,104,Sufficient,High,100.0,57,47,104,Deficient,High,54.81,0,104,104,Sufficient,High,100.0,0,104,104,Sufficient,High,100.0,0,104,104,Sufficient,High,100.0,97,7,104,Deficient,High,93.27,12,100.0,High
2023-24,Tiruchirappalli,591,Pullambadi,6377,Sirukalapur,635885,102,0,0,102,Low,High,100.0,55,32,15,102,Low,High,53.92,0,9,93,102,High,High,91.18,91,2,9,102,Low,High,89.22,0,91,11,102,Neutral,High,89.22,101,1,102,Non Saline,High,99.02,12,90,102,Sufficient,High,88.24,42,60,102,Sufficient,High,58.82,0,102,102,Sufficient,High,100.0,1,101,102,Sufficient,High,99.02,0,102,102,Sufficient,High,100.0,34,68,102,Sufficient,High,66.67,12,100.0,High
2023-24,Tiruchirappalli,591,Pullambadi,6377,Venkatachalapuram (North),635904,28,0,0,28,Low,High,100.0,0,25,3,28,Medium,High,89.29,0,20,8,28,Medium,High,71.43,28,0,0,28,Low,High,100.0,0,28,0,28,Neutral,High,100.0,28,0,28,Non Saline,High,100.0,13,15,28,Sufficient,High,53.57,0,28,28,Sufficient,High,100.0,0,28,28,Sufficient,High,100.0,0,28,28,Sufficient,High,100.0,0,28,28,Sufficient,High,100.0,7,21,28,Sufficient,High,75.0,12,100.0,High
2023-24,Tiruchirappalli,591,Pullambadi,6377,Venkatachalapuram (South),635905,74,0,0,74,Low,High,100.0,0,24,50,74,High,High,67.57,0,11,63,74,High,High,85.14,74,0,0,74,Low,High,100.0,0,74,0,74,Neutral,High,100.0,74,0,74,Non Saline,High,100.0,16,58,74,Sufficient,High,78.38,26,48,74,Sufficient,High,64.86,0,74,74,Sufficient,High,100.0,0,74,74,Sufficient,High,100.0,0,74,74,Sufficient,High,100.0,18,56,74,Sufficient,High,75.68,12,100.0,High
2023-24,Tiruchirappalli,591,Pullambadi,6377,Viragalur,635933,99,0,0,99,Low,High,100.0,0,0,99,99,High,High,100.0,0,0,99,99,High,High,100.0,99,0,0,99,Low,High,100.0,0,99,0,99,Neutral,High,100.0,99,0,99,Non Saline,High,100.0,0,99,99,Sufficient,High,100.0,56,43,99,Deficient,High,56.57,0,99,99,Sufficient,High,100.0,1,98,99,Sufficient,High,98.99,0,99,99,Sufficient,High,100.0,11,88,99,Sufficient,High,88.89,12,100.0,High
